"","dat_Subject","list","exp","trial","con","fab_stimulus","fab_question","fab_key","qtype","id","fab_instruction","dat_Trial","dat_Ans","dat_AnsReactionTime","dat_Accuracy"
"1510","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",20,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry finished working on his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Y",1075,1
"1511","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",21,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park. |It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Y",1034,1
"1512","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",22,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money |to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"N",1236,1
"1513","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",23,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat brought a lot of fleas into his bed. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Y",1391,1
"1514","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",24,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen felt really hungry around ten o'clock. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"N",1274,1
"1515","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",25,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill went to school to take a final exam. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"N",1363,1
"1516","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",26,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood |often used in the making of cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"N",1485,1
"1517","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",27,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The grey cloud hung heavily in the sky. |The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Y",1630,1
"1518","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",28,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope. |They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"N",1001,1
"1519","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",29,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake |to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Y",1343,1
"1520","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",30,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg had become increasingly aggressive. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"N",1386,1
"1521","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",31,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy had begun working on the new project. |She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"N",1254,1
"1522","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",32,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Dick kicked the living room wall in his fury. |A mirror fell down and shattered on the floor./","Did Dick kick the living room wall?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Y",1858,1
"1523","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",33,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greyhounds are a tall and slender species of dog |often kept as household pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Y",1572,1
"1524","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",34,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The Churchill scholarship is given to students nationwide. |All of them will attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"N",1404,1
"1525","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",35,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nancy finished her work quite early on Friday. |She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"Y",1168,1
"1526","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",36,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /An onager was a catapult used in medieval warfare. |It threw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"Y",1465,1
"1527","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",37,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A dog looked at a little girl eating ice cream. |She was knocked down and shouted for her mother./","Did the dog look at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"N",1015,1
"1528","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",38,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane did poorly in her first test in English. |She began to worry about her final exam./","Did Jane do poorly in her first Math test?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"N",1182,1
"1529","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",39,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats |and is mostly caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"N",1390,1
"1530","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",40,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The high school counselor offers guidance. |Most of it pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"Y",2432,1
"1531","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.1,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Harry's girlfriend turned down his invitation. |He decided not to go out with her any more./","Was Harry turned down by his girlfriend? <br>('O' for no; 'P' for yes)","Y","prac","prac1",NA,1,"Y",7251,1
"1532","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.2,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to buy a new tent&#44 the smart brothers saved the money. |They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"N",10825,1
"1533","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.3,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /John came back home from the city a while ago. |Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"Y",3510,1
"1534","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.4,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The college student knew she was not ready for the test | she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"Y",3713,0
"1535","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.5,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Lisa wanted to live closer to her new office. |She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"N",4245,1
"1536","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",1,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The paramedics ran out of the hospital |very quickly and went to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"Y",2922,1
"1537","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",2,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tony sat under a tree reading a good book. |He walked home&#44 soaking wet&#44 to change his clothes./","Did Tony sit under a tree reading a book?<br>('O' for no; 'P' for yes)","Y","first","a_7",NA,7,"Y",9760,1
"1538","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",3,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The taxidermist stuffed a variety of small animals. |Most of them had been hunting trophies./","Did the taxidermist stuff a variety of dolls?<br>('O' for no; 'P' for yes)","N","first","b_8",NA,8,"N",3550,1
"1539","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",4,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Rose was attacked by a man in her apartment. |She found herself too frightened to move./","Did Rose find herself too frightened to speak?<br>('O' for no; 'P' for yes)","N","second","a_13",NA,9,"N",3762,1
"1540","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",5,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Richard was invited to Karen's birthday party. |He spent a whole day shopping for the present./","Did Richard spend a whole day shopping?<br>('O' for no; 'P' for yes)","Y","second","a_16",NA,10,"Y",4403,1
"1541","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",6,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The policeman tried to find the contraband |the smuggler had hidden in his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"Y",4758,1
"1542","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",7,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Sharon backed her car out of the driveway. |She went to the bank hoping to get a loan./","Did Sharon back her car within the driveway?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"N",3150,1
"1543","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",8,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Hollywood she saw several celebrities. |Many had recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"Y",2315,1
"1544","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",9,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ann had been attending school with her friend. |She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"N",2901,1
"1545","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",10,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jake wanted to help the third world people. |He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"Y",3013,1
"1546","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",11,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The jester was employed by a king as a professional fool |to be an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"N",2376,1
"1547","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",12,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bill was on the debating team in high school. |He applied to a program at MIT./","Did Bill join the debating team in high school?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"Y",2945,1
"1548","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",13,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The pilot took off his headset. |He spoke with the new flight attendant about the time of arrival./","Did the pilot take off his headset?<br>('O' for no; 'P' for yes)","Y","first","b_5",NA,18,"Y",2271,1
"1549","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",14,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to finish the film&#44 the director worked through the night. |He skipped his evening meal./","Did the producer skip his evening meal?<br>('O' for no; 'P' for yes)","N","second","b_17",NA,19,"N",4732,1
"1550","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",15,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bob worried that rain would ruin his vacation. |He turned on the TV for a weather report./","Did Bob worry about the snow?<br>('O' for no; 'P' for yes)","N","first","a_1",NA,20,"N",4450,1
"1551","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",16,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Before their act&#44 the circus lions wanted the fresh meat |the trainers had kept just out of reach./","Did the circus lions want the meat from the audience?<br>('O' for no; 'P' for yes)","N","second","b_19",NA,21,"N",3261,1
"1552","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",17,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A jack can be very useful to have in your trunk. |It can raise your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"Y",3204,1
"1553","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",18,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Grunions are fish that migrate along the West Coast |to spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"N",3516,1
"1554","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",19,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ed worked with his father in a law office. |They had a heated discussion until midnight./","Did Ed work with his father?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Y",3663,1
"1555","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",20,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry found typing errors in his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Y",2931,1
"1556","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",21,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park |by tearing through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Y",8001,1
"1557","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",22,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money. |He decided on a long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"N",3291,1
"1558","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",23,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat was very good at keeping mice away. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Y",4275,1
"1559","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",24,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen took the nine o'clock bus to her office. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"N",3878,1
"1560","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",25,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill's report card showed that she worked very hard. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"N",2833,1
"1561","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",26,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood. |Often it is used in making cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"N",2114,1
"1562","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",27,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A strong night wind came in the open window. |The papers on the desk blew off onto the floor./","Did a strong night wind come in the open window?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Y",3790,1
"1563","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",28,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope |that have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"N",2024,1
"1564","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",29,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake. |She shared with the rest of the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Y",3587,1
"1565","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",30,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg borrowed a lot of money to buy a house. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"N",2198,1
"1566","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",31,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy felt very dizzy and fainted at her work. |She was carried unconscious to a hospital./","Did Cathy feel comfortable?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"N",2114,1
"1567","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",32,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Dick came home late after his evening class. |A mirror fell down and shattered on the floor./","Did Dick come home late?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Y",2327,1
"1568","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",33,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greyhounds are a tall and slender species of dog. |They are often kept as pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Y",4227,1
"1569","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",34,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The Churchill scholarship is given to students nationwide |who are planning to attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"N",3792,1
"1570","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",35,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nancy drank too much beer at a party yesterday. |She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"Y",2379,1
"1571","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",36,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /An onager was a catapult used in medieval warfare |to throw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"Y",5759,1
"1572","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",37,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A dog jumped at a little girl eating ice cream. |She was knocked down and shouted for her mother./","Did the dog jump at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"Y",1582,0
"1573","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",38,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane enrolled in an English course this semester. |She began to worry about her final exam./","Did Jane enroll in a Math course?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"N",1923,1
"1574","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",39,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats. |The sickness is caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"N",2615,1
"1575","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",40,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The high school counselor offers guidance |that mostly pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"Y",3014,1
"1576","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"prac",0.1,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Harry's girlfriend turned down his invitation. |He decided not to go out with her any more./","Was Harry turned down by his girlfriend? <br>('O' for no; 'P' for yes)","Y","prac","prac1",NA,1,"N",8066,0
"1577","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"prac",0.2,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to buy a new tent&#44 the smart brothers saved the money. |They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"N",2938,1
"1578","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"prac",0.3,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /John came back home from the city a while ago. |Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"Y",2303,1
"1579","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"prac",0.4,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The college student knew she was not ready for the test | she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"Y",4625,0
"1580","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"prac",0.5,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Lisa wanted to live closer to her new office. |She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"N",2641,1
"1581","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",1,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The paramedics ran out of the hospital. |They went quickly to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"Y",2628,1
"1582","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",2,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tony's friend suddenly pushed him into a pond. |He walked home&#44 soaking wet&#44 to change his clothes./","Did Tony's friend push him into a pond?<br>('O' for no; 'P' for yes)","Y","first","a_7",NA,7,"Y",2213,1
"1583","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",3,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The taxidermist stuffed a variety of small animals |that mostly had been hunting trophies./","Did the taxidermist stuff a variety of dolls?<br>('O' for no; 'P' for yes)","N","first","b_8",NA,8,"N",2275,1
"1584","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",4,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Rose came back to her apartment after work. |She found herself too frightened to move./","Did Rose find herself too frightened to speak?<br>('O' for no; 'P' for yes)","N","second","a_13",NA,9,"N",2318,1
"1585","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",5,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Richard left home early after eating breakfast. |He spent a whole day shopping for the present./","Did Richard spend a whole day shopping?<br>('O' for no; 'P' for yes)","Y","second","a_16",NA,10,"Y",2304,1
"1586","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",6,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The policeman tried to find the contraband. |The smuggler hid it inside his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"Y",3121,1
"1587","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",7,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Sharon decided to buy a foreign sports car. |She went to the bank hoping to get a loan./","Did Sharon decide to buy a pickup truck?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"N",2173,1
"1588","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",8,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Hollywood she saw several celebrities |who had just recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"Y",2813,1
"1589","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",9,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ann was falling behind in her schoolwork. |She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"N",2997,1
"1590","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",10,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jake majored in engineering in Vermont. |He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"Y",1205,1
"1591","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",11,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The jester was employed by a king as a professional fool. |He was an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"N",1881,1
"1592","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"a",12,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bill wanted to major in engineering. |He applied to a program at MIT./","Did Bill want to major in engineering?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"N",1309,0
"1593","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",13,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The pilot took off his headset |to speak with the new flight attendant about the time of arrival./","Did the pilot take off his headset?<br>('O' for no; 'P' for yes)","Y","first","b_5",NA,18,"Y",1464,1
"1594","31UV0MXWNRF4SXLWYLUL98BH91PI5H",4,"b",14,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to finish the film&#44 the director worked through the night |by skipping his evening meal./","Did the producer skip his evening meal?<br>('O' for no; 'P' for yes)","N","second","b_17",NA,19,"Y",1793,0
