"","dat_Subject","list","exp","trial","con","fab_stimulus","fab_question","fab_key","qtype","id","fab_instruction","dat_Trial","dat_Window","dat_LoopNumber","dat_LoopPosition","dat_LoopSum","dat_AreaNumber","dat_AreaPosition","dat_AreaSum","dat_Ans","dat_AnsReactionTime","dat_Accuracy","dat_GD","dat_NRO","dat_NRI","dat_PRO","dat_PRI","dat_RPD","dat_SRPD","dat_RRT","dat_TRT","dat_NOF","dat_MFD"
"4532","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",37,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A dog looked at a little girl eating ice cream. |She was knocked down and shouted for her mother./","Did the dog look at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"She was knocked down and shouted for her mother.",2,2,2,1,2,2,"N",1015,1,1434,0,0,0,0,1434,1434,0,1434,1,1434
"4533","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",38,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane did poorly in her first test in English. |She began to worry about her final exam./","Did Jane do poorly in her first Math test?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",1182,1,398,0,0,0,0,398,398,0,398,1,398
"4534","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",38,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane did poorly in her first test in English. |She began to worry about her final exam./","Did Jane do poorly in her first Math test?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"Jane did poorly in her first test in English.",2,1,2,1,1,2,"N",1182,1,1596,0,0,0,0,1596,1596,0,1596,1,1596
"4535","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"a",38,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane did poorly in her first test in English. |She began to worry about her final exam./","Did Jane do poorly in her first Math test?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"She began to worry about her final exam.",2,2,2,1,2,2,"N",1182,1,1018,0,0,0,0,1018,1018,0,1018,1,1018
"4536","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",39,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats |and is mostly caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",1390,1,449,0,0,0,0,449,449,0,449,1,449
"4537","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",39,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats |and is mostly caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"Nausea is often experienced on small boats",2,1,2,1,1,2,"N",1390,1,1137,0,0,0,0,1137,1137,0,1137,1,1137
"4538","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",39,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats |and is mostly caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"and is mostly caused by rough water conditions.",2,2,2,1,2,2,"N",1390,1,1346,0,0,0,0,1346,1346,0,1346,1,1346
"4539","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",40,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The high school counselor offers guidance. |Most of it pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",2432,1,417,0,0,0,0,417,417,0,417,1,417
"4540","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",40,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The high school counselor offers guidance. |Most of it pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"The high school counselor offers guidance.",2,1,2,1,1,2,"Y",2432,1,1119,0,0,0,0,1119,1119,0,1119,1,1119
"4541","3ZY8KE4ISK6Y7POUHKH7M8W2DZ8VQ4",4,"b",40,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The high school counselor offers guidance. |Most of it pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"Most of it pertains to applying to college.",2,2,2,1,2,2,"Y",2432,1,1255,0,0,0,0,1255,1255,0,1255,1,1255
"4542","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.1,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Harry's girlfriend turned down his invitation. |He decided not to go out with her any more./","Was Harry turned down by his girlfriend? <br>('O' for no; 'P' for yes)","Y","prac","prac1",NA,1,"Harry's girlfriend turned down his invitation.",2,1,2,1,1,2,"Y",7251,1,4172,0,0,0,0,4172,4172,0,4172,1,4172
"4543","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.1,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Harry's girlfriend turned down his invitation. |He decided not to go out with her any more./","Was Harry turned down by his girlfriend? <br>('O' for no; 'P' for yes)","Y","prac","prac1",NA,1,"He decided not to go out with her any more.",2,2,2,1,2,2,"Y",7251,1,6837,0,0,0,0,6837,6837,0,6837,1,6837
"4544","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.2,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to buy a new tent&#44 the smart brothers saved the money. |They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",10825,1,4977,0,0,0,0,4977,4977,0,4977,1,4977
"4545","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.2,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to buy a new tent&#44 the smart brothers saved the money. |They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"Hoping to buy a new tent&#44 the smart brothers saved the money.",2,1,2,1,1,2,"N",10825,1,4971,0,0,0,0,4971,4971,0,4971,1,4971
"4546","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.2,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to buy a new tent&#44 the smart brothers saved the money. |They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"They kept it in their bedroom.",2,2,2,1,2,2,"N",10825,1,4214,0,0,0,0,4214,4214,0,4214,1,4214
"4547","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.3,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /John came back home from the city a while ago. |Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",3510,1,2352,0,0,0,0,2352,2352,0,2352,1,2352
"4548","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.3,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /John came back home from the city a while ago. |Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"John came back home from the city a while ago.",2,1,2,1,1,2,"Y",3510,1,4951,0,0,0,0,4951,4951,0,4951,1,4951
"4549","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.3,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /John came back home from the city a while ago. |Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"Frantically he searched through the medicine cabinet.",2,2,2,1,2,2,"Y",3510,1,3482,0,0,0,0,3482,3482,0,3482,1,3482
"4550","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.4,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The college student knew she was not ready for the test | she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",3713,0,2357,0,0,0,0,2357,2357,0,2357,1,2357
"4551","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.4,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The college student knew she was not ready for the test | she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"The college student knew she was not ready for the test",2,1,2,1,1,2,"Y",3713,0,4722,0,0,0,0,4722,4722,0,4722,1,4722
"4552","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.4,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The college student knew she was not ready for the test | she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"she was going to take early Monday.",2,2,2,1,2,2,"Y",3713,0,4237,0,0,0,0,4237,4237,0,4237,1,4237
"4553","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.5,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Lisa wanted to live closer to her new office. |She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",4245,1,2284,0,0,0,0,2284,2284,0,2284,1,2284
"4554","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.5,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Lisa wanted to live closer to her new office. |She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"Lisa wanted to live closer to her new office.",2,1,2,1,1,2,"N",4245,1,6338,0,1,0,0.5,6338,6338,3108,9446,2,4723
"4555","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"prac",0.5,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Lisa wanted to live closer to her new office. |She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"She opened the paper to the apartment listing.",2,2,2,1,2,2,"N",4245,1,6889,1,0,0.5,0,13050,9942,3053,9942,2,4971
"4556","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",1,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The paramedics ran out of the hospital |very quickly and went to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",2922,1,2765,0,0,0,0,2765,2765,0,2765,1,2765
"4557","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",1,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The paramedics ran out of the hospital |very quickly and went to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"The paramedics ran out of the hospital",2,1,2,1,1,2,"Y",2922,1,3360,0,0,0,0,3360,3360,0,3360,1,3360
"4558","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",1,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The paramedics ran out of the hospital |very quickly and went to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"very quickly and went to the scene of the car crash.",2,2,2,1,2,2,"Y",2922,1,4729,0,0,0,0,4729,4729,0,4729,1,4729
"4559","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",2,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tony sat under a tree reading a good book. |He walked home&#44 soaking wet&#44 to change his clothes./","Did Tony sit under a tree reading a book?<br>('O' for no; 'P' for yes)","Y","first","a_7",NA,7,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",9760,1,1297,0,0,0,0,1297,1297,0,1297,1,1297
"4560","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",2,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tony sat under a tree reading a good book. |He walked home&#44 soaking wet&#44 to change his clothes./","Did Tony sit under a tree reading a book?<br>('O' for no; 'P' for yes)","Y","first","a_7",NA,7,"Tony sat under a tree reading a good book.",2,1,2,1,1,2,"Y",9760,1,2503,0,0,0,0,2503,2503,0,2503,1,2503
"4561","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",2,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tony sat under a tree reading a good book. |He walked home&#44 soaking wet&#44 to change his clothes./","Did Tony sit under a tree reading a book?<br>('O' for no; 'P' for yes)","Y","first","a_7",NA,7,"He walked home&#44 soaking wet&#44 to change his clothes.",2,2,2,1,2,2,"Y",9760,1,4467,0,0,0,0,4467,4467,0,4467,1,4467
"4562","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",3,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The taxidermist stuffed a variety of small animals. |Most of them had been hunting trophies./","Did the taxidermist stuff a variety of dolls?<br>('O' for no; 'P' for yes)","N","first","b_8",NA,8,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",3550,1,1245,0,0,0,0,1245,1245,0,1245,1,1245
"4563","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",3,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The taxidermist stuffed a variety of small animals. |Most of them had been hunting trophies./","Did the taxidermist stuff a variety of dolls?<br>('O' for no; 'P' for yes)","N","first","b_8",NA,8,"The taxidermist stuffed a variety of small animals.",2,1,2,1,1,2,"N",3550,1,6305,0,2,0,0.6667,6305,6305,4225,10530,3,3510
"4564","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",3,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The taxidermist stuffed a variety of small animals. |Most of them had been hunting trophies./","Did the taxidermist stuff a variety of dolls?<br>('O' for no; 'P' for yes)","N","first","b_8",NA,8,"Most of them had been hunting trophies.",2,2,2,1,2,2,"N",3550,1,3609,2,0,0.6667,0,10715,6490,2881,6490,3,2163
"4565","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",4,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Rose was attacked by a man in her apartment. |She found herself too frightened to move./","Did Rose find herself too frightened to speak?<br>('O' for no; 'P' for yes)","N","second","a_13",NA,9,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",3762,1,927,0,0,0,0,927,927,0,927,1,927
"4566","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",4,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Rose was attacked by a man in her apartment. |She found herself too frightened to move./","Did Rose find herself too frightened to speak?<br>('O' for no; 'P' for yes)","N","second","a_13",NA,9,"Rose was attacked by a man in her apartment.",2,1,2,1,1,2,"N",3762,1,3593,0,0,0,0,3593,3593,0,3593,1,3593
"4567","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",4,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Rose was attacked by a man in her apartment. |She found herself too frightened to move./","Did Rose find herself too frightened to speak?<br>('O' for no; 'P' for yes)","N","second","a_13",NA,9,"She found herself too frightened to move.",2,2,2,1,2,2,"N",3762,1,2303,0,0,0,0,2303,2303,0,2303,1,2303
"4568","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",5,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Richard was invited to Karen's birthday party. |He spent a whole day shopping for the present./","Did Richard spend a whole day shopping?<br>('O' for no; 'P' for yes)","Y","second","a_16",NA,10,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",4403,1,963,0,0,0,0,963,963,0,963,1,963
"4569","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",5,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Richard was invited to Karen's birthday party. |He spent a whole day shopping for the present./","Did Richard spend a whole day shopping?<br>('O' for no; 'P' for yes)","Y","second","a_16",NA,10,"Richard was invited to Karen's birthday party.",2,1,2,1,1,2,"Y",4403,1,3694,0,0,0,0,3694,3694,0,3694,1,3694
"4570","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",5,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Richard was invited to Karen's birthday party. |He spent a whole day shopping for the present./","Did Richard spend a whole day shopping?<br>('O' for no; 'P' for yes)","Y","second","a_16",NA,10,"He spent a whole day shopping for the present.",2,2,2,1,2,2,"Y",4403,1,6474,0,0,0,0,6474,6474,0,6474,1,6474
"4571","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",6,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The policeman tried to find the contraband |the smuggler had hidden in his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",4758,1,990,0,0,0,0,990,990,0,990,1,990
"4572","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",6,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The policeman tried to find the contraband |the smuggler had hidden in his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"The policeman tried to find the contraband",2,1,2,1,1,2,"Y",4758,1,3029,0,0,0,0,3029,3029,0,3029,1,3029
"4573","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",6,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The policeman tried to find the contraband |the smuggler had hidden in his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"the smuggler had hidden in his daughter's doll.",2,2,2,1,2,2,"Y",4758,1,2782,0,0,0,0,2782,2782,0,2782,1,2782
"4574","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",7,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Sharon backed her car out of the driveway. |She went to the bank hoping to get a loan./","Did Sharon back her car within the driveway?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",3150,1,704,0,0,0,0,704,704,0,704,1,704
"4575","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",7,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Sharon backed her car out of the driveway. |She went to the bank hoping to get a loan./","Did Sharon back her car within the driveway?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"Sharon backed her car out of the driveway.",2,1,2,1,1,2,"N",3150,1,3443,0,0,0,0,3443,3443,0,3443,1,3443
"4576","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",7,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Sharon backed her car out of the driveway. |She went to the bank hoping to get a loan./","Did Sharon back her car within the driveway?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"She went to the bank hoping to get a loan.",2,2,2,1,2,2,"N",3150,1,4622,0,0,0,0,4622,4622,0,4622,1,4622
"4577","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",8,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Hollywood she saw several celebrities. |Many had recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",2315,1,586,0,0,0,0,586,586,0,586,1,586
"4578","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",8,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Hollywood she saw several celebrities. |Many had recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"In Hollywood she saw several celebrities.",2,1,2,1,1,2,"Y",2315,1,3630,0,0,0,0,3630,3630,0,3630,1,3630
"4579","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",8,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Hollywood she saw several celebrities. |Many had recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"Many had recently starred in her favorite film.",2,2,2,1,2,2,"Y",2315,1,3425,0,0,0,0,3425,3425,0,3425,1,3425
"4580","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",9,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ann had been attending school with her friend. |She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",2901,1,689,0,0,0,0,689,689,0,689,1,689
"4581","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",9,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ann had been attending school with her friend. |She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"Ann had been attending school with her friend.",2,1,2,1,1,2,"N",2901,1,3267,0,0,0,0,3267,3267,0,3267,1,3267
"4582","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",9,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ann had been attending school with her friend. |She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"She decided to study harder to catch up.",2,2,2,1,2,2,"N",2901,1,1876,0,0,0,0,1876,1876,0,1876,1,1876
"4583","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",10,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jake wanted to help the third world people. |He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",3013,1,490,0,0,0,0,490,490,0,490,1,490
"4584","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",10,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jake wanted to help the third world people. |He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"Jake wanted to help the third world people.",2,1,2,1,1,2,"Y",3013,1,3187,0,0,0,0,3187,3187,0,3187,1,3187
"4585","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",10,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jake wanted to help the third world people. |He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"He joined the Peace Corps after graduation.",2,2,2,1,2,2,"Y",3013,1,2442,0,0,0,0,2442,2442,0,2442,1,2442
"4586","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",11,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The jester was employed by a king as a professional fool |to be an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",2376,1,681,0,0,0,0,681,681,0,681,1,681
"4587","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",11,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The jester was employed by a king as a professional fool |to be an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"The jester was employed by a king as a professional fool",2,1,2,1,1,2,"N",2376,1,5606,0,0,0,0,5606,5606,0,5606,1,5606
"4588","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",11,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The jester was employed by a king as a professional fool |to be an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"to be an amusement to the court.",2,2,2,1,2,2,"N",2376,1,3214,0,0,0,0,3214,3214,0,3214,1,3214
"4589","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",12,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bill was on the debating team in high school. |He applied to a program at MIT./","Did Bill join the debating team in high school?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",2945,1,345,0,0,0,0,345,345,0,345,1,345
"4590","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",12,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bill was on the debating team in high school. |He applied to a program at MIT./","Did Bill join the debating team in high school?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"Bill was on the debating team in high school.",2,1,2,1,1,2,"Y",2945,1,3061,0,0,0,0,3061,3061,0,3061,1,3061
"4591","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"a",12,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bill was on the debating team in high school. |He applied to a program at MIT./","Did Bill join the debating team in high school?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"He applied to a program at MIT.",2,2,2,1,2,2,"Y",2945,1,2965,0,0,0,0,2965,2965,0,2965,1,2965
"4592","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",13,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The pilot took off his headset. |He spoke with the new flight attendant about the time of arrival./","Did the pilot take off his headset?<br>('O' for no; 'P' for yes)","Y","first","b_5",NA,18,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",2271,1,1661,0,0,0,0,1661,1661,0,1661,1,1661
"4593","3SPJ0334226YPWFMR5KIW6OAHM0YJ9",1,"b",13,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The pilot took off his headset. |He spoke with the new flight attendant about the time of arrival./","Did the pilot take off his headset?<br>('O' for no; 'P' for yes)","Y","first","b_5",NA,18,"The pilot took off his headset.",2,1,2,1,1,2,"Y",2271,1,2792,0,0,0,0,2792,2792,0,2792,1,2792
